anime_id;name;genre;type;episodes;rating;members
33085;Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha;Comedy, Magic;TV;13;6.20;52
23487;Witch Craft Works Specials;Comedy, Magic;Special;6;6.83;4311
5454;Yokuwakaru Gendaimahou;Comedy, Magic;TV;12;6.58;17422
6748;Yokuwakaru Gendaimahou 00;Comedy, Magic;Special;1;6.71;4991
335;Matantei Loki Ragnarok;Comedy, Magic, Mystery, Shounen, Supernatural;TV;26;7.42;25098
309;Akahori Gedou Hour Rabuge;Comedy, Magic, Parody;TV;13;6.30;3271
615;Nurse Witch Komugi-chan Magikarte;Comedy, Magic, Parody;OVA;5;6.77;9895
920;Nurse Witch Komugi-chan Magikarte Special;Comedy, Magic, Parody;Special;1;6.59;3397
921;Nurse Witch Komugi-chan Magikarte Z;Comedy, Magic, Parody;OVA;2;6.82;3986
31890;Nurse Witch Komugi-chan R;Comedy, Magic, Parody;TV;12;6.09;7376
3136;Ochamegami Monogatari: Korokoro Pollon;Comedy, Magic, Parody;TV;46;7.13;1049
7882;Ramen Tenshi Pretty Menma;Comedy, Magic, Parody;Special;1;4.82;2889
2725;Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure;Comedy, Magic, Parody, Police, Sci-Fi, Shounen, Space;OVA;1;6.96;6082
179;Ultra Maniac OVA;Comedy, Magic, Romance, School;OVA;1;6.82;3979
178;Ultra Maniac;Comedy, Magic, Romance, School, Shoujo;TV;26;7.30;20062
630;Mahoutsukai Tai!;Comedy, Magic, Romance, Sci-Fi;TV;13;6.95;5328
1514;UFO Princess Valkyrie 3: Seiresetsu no Hanayome;Comedy, Magic, Romance, Sci-Fi;OVA;6;7.11;4764
49;Aa! Megami-sama!;Comedy, Magic, Romance, Seinen, Supernatural;OVA;5;7.41;34590
9611;Aa! Megami-sama! (2011);Comedy, Magic, Romance, Seinen, Supernatural;OVA;3;7.45;12872
50;Aa! Megami-sama! (TV);Comedy, Magic, Romance, Seinen, Supernatural;TV;24;7.45;96694
1003;Aa! Megami-sama! (TV) Specials;Comedy, Magic, Romance, Seinen, Supernatural;Special;3;7.61;19257
304;Aa! Megami-sama! Movie;Comedy, Magic, Romance, Seinen, Supernatural;Movie;1;7.65;29330
880;Aa! Megami-sama!: Sorezore no Tsubasa;Comedy, Magic, Romance, Seinen, Supernatural;TV;22;7.69;42026
2198;Aa! Megami-sama!: Sorezore no Tsubasa Specials;Comedy, Magic, Romance, Seinen, Supernatural;Special;2;7.64;16986
3090;Aa! Megami-sama!: Tatakau Tsubasa;Comedy, Magic, Romance, Seinen, Supernatural;Special;2;7.71;18465
1278;Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi;Comedy, Magic, Romance, Shoujo;Special;1;7.37;15135
3265;Princess Tutu Recaps;Comedy, Magic, Romance, Shoujo;Special;3;6.75;3999
200;Tenshi na Konamaiki;Comedy, Magic, Romance, Shounen;TV;50;7.60;15077
7870;Baka to Test to Shoukanjuu Specials;Comedy, Magic, School;Special;6;7.49;29923
3630;Miracle Shoujo Limit-chan;Comedy, Magic, School, Sci-Fi, Shoujo, Super Power;TV;25;6.09;236
74;Gakuen Alice;Comedy, Magic, School, Shoujo;TV;26;7.80;52995
2923;Shugo Chara!;Comedy, Magic, School, Shoujo;TV;51;7.61;121108
7082;Shugo Chara! Party!;Comedy, Magic, School, Shoujo;TV;25;6.71;41469
5262;Shugo Chara!! Doki;Comedy, Magic, School, Shoujo;TV;51;7.59;60384
27727;Binan Koukou Chikyuu Bouei-bu LOVE!;Comedy, Magic, School, Slice of Life;TV;12;7.11;45873
31417;Binan Koukou Chikyuu Bouei-bu LOVE! LOVE!;Comedy, Magic, School, Slice of Life;TV;12;7.26;13346
13159;Kuromajo-san ga Tooru!!;Comedy, Magic, School, Slice of Life;TV;60;6.54;5677
681;Tenbatsu Angel Rabbie☆;Comedy, Magic, Sci-Fi;OVA;1;5.27;1192
564;Puni Puni☆Poemii;Comedy, Magic, Sci-Fi, Shounen;OVA;2;6.68;21987
2457;Majokko Tsukune-chan;Comedy, Magic, Seinen;OVA;6;6.83;1622
6890;Ontama!;Comedy, Magic, Seinen, Slice of Life;ONA;5;6.97;1653
5246;Adesugata Mahou no Sannin Musume;Comedy, Magic, Shoujo;OVA;1;5.53;542
7152;Anyamal Tantei Kiruminzoo;Comedy, Magic, Shoujo;TV;50;7.16;3605
30519;Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi;Comedy, Magic, Shoujo;TV;36;6.28;355
30156;Ba La La Xiao Mo Xian Zhi: Meng Huan Xuan Lu;Comedy, Magic, Shoujo;TV;52;5.91;497
31965;Ba La La Xiao Mo Xian Zhi: Qiji Wubu;Comedy, Magic, Shoujo;TV;52;4.77;141
505;Fushigiboshi no☆Futagohime;Comedy, Magic, Shoujo;TV;51;7.45;5074
1886;Fushigiboshi no☆Futagohime Gyu!;Comedy, Magic, Shoujo;TV;52;7.32;2387
29231;Fushigiboshi no☆Futagohime Gyu! Recap;Comedy, Magic, Shoujo;OVA;1;6.65;220
33358;Mahou no Star Magical Emi: Finale! Finale!;Comedy, Magic, Shoujo;OVA;1;6.00;107
8443;Mahou no Star Magical Emi: Semishigure;Comedy, Magic, Shoujo;OVA;1;6.06;337
17719;Mahoutsukai Sally (Movie);Comedy, Magic, Shoujo;Movie;1;6.14;202
3875;Mahoutsukai Sally 2;Comedy, Magic, Shoujo;TV;88;6.53;720
3881;Majokko Tickle;Comedy, Magic, Shoujo;TV;45;6.43;471
353;Ojamajo Doremi Dokkaan!;Comedy, Magic, Shoujo;TV;51;7.52;5971
351;Ojamajo Doremi Sharp;Comedy, Magic, Shoujo;TV;49;7.32;7878
3863;Sweet Valerian Specials;Comedy, Magic, Shoujo;Special;8;5.92;601
1014;Chicchana Yukitsukai Sugar Specials;Comedy, Magic, Shoujo, Slice of Life;Special;2;7.09;3902
2038;Mahou no Star Magical Emi;Comedy, Magic, Shoujo, Slice of Life;TV;38;6.76;1783
3878;Mahou Shoujo Lalabel;Comedy, Magic, Shoujo, Slice of Life;TV;49;6.65;635
7807;Mahou Shoujo Lalabel: Umi ga Yobu Natsuyasumi;Comedy, Magic, Shoujo, Slice of Life;Movie;1;5.89;360
2081;Makeruna! Makendou;Comedy, Magic, Shounen;OVA;1;5.78;555
31376;Flying Witch;Comedy, Magic, Shounen, Slice of Life, Supernatural;TV;12;7.65;95933
30746;Fushigi na Somera-chan;Comedy, Magic, Slice of Life;TV;12;5.97;7988
33659;Fushigi na Somera-chan Special;Comedy, Magic, Slice of Life;Special;1;5.15;444
303;Aa! Megami-sama!: Chichaitte Koto wa Benri da ne;Comedy, Magic, Supernatural;TV;48;7.04;15937
933;Dai Mahou Touge;Comedy, Magic, Supernatural;OVA;4;7.09;19555
10016;Kizuna Ichigeki;Comedy, Martial Arts;Movie;1;6.68;4128
15873;Pyun Pyun Maru;Comedy, Martial Arts;TV;26;7.13;94
10824;Ranma ½: DoCo Music Video;Comedy, Martial Arts, Music, Slice of Life;OVA;1;7.10;1775
20873;Hana no Zundamaru;Comedy, Martial Arts, Parody;ONA;8;5.10;145
22953;Hana no Zundamaru: Junk;Comedy, Martial Arts, Parody;ONA;3;3.96;96
229;Ninin ga Shinobuden;Comedy, Martial Arts, Parody;TV;12;7.03;23125
686;To Heart: Remember My Memories Specials;Comedy, Martial Arts, Parody, Samurai, Sci-Fi, Super Power;Special;7;6.27;2198
9028;Edokko Boy: Gatten Tasuke;Comedy, Martial Arts, Police, Sports;TV;22;6.37;173
1568;Sumomomo Momomo: Chijou Saikyou no Yome;Comedy, Martial Arts, Romance;TV;22;7.08;31385
1007;Ranma ½ OVA;Comedy, Martial Arts, Romance, Shounen;OVA;6;7.87;16804
582;Sexy Commando Gaiden: Sugoiyo!! Masaru-san;Comedy, Martial Arts, School, Shounen;TV;48;7.90;6473
1012;Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials;Comedy, Martial Arts, School, Shounen;Special;2;6.67;1029
28021;Ishii Hisaichi no Nanda Kanda Gekijou;Comedy, Martial Arts, Sci-Fi, Space;OVA;2;8.00;62
4936;Ninja Hattori-kun;Comedy, Martial Arts, Slice of Life;TV;694;6.92;2116
21493;Ninja Hattori-kun: Nin Nin Ninpo Enikki no Maki;Comedy, Martial Arts, Slice of Life;Movie;1;5.88;116
10823;Ranma ½: 1994 Music Calendar;Comedy, Martial Arts, Slice of Life;OVA;1;6.83;1730
10825;Ranma ½: Battle ga Ippai 29-nin no Korinai Yatsura;Comedy, Martial Arts, Slice of Life;OVA;1;7.38;2242
10819;Ranma ½: Tendou-ke no Oyobidenai Yatsura!;Comedy, Martial Arts, Slice of Life;Special;1;7.13;2077
10822;Ranma ½: Totteoki Talk Best of Memories;Comedy, Martial Arts, Slice of Life;OVA;1;7.22;1996
17127;Chokkyuu Hyoudai Robot Anime: Straight Title;Comedy, Mecha;TV;12;6.01;1399
27907;Gundam Build Fighters Specials;Comedy, Mecha;Special;3;6.55;1795
8883;Kikou Heidan J-Phoenix: PF Lips Shoutai;Comedy, Mecha;OVA;3;5.61;188
18365;Mazinger ZIP!;Comedy, Mecha;TV;237;6.14;273
16415;Sousei no Aquarion Special;Comedy, Mecha;Special;1;6.48;1419
816;Nanako Kaitai Shinsho;Comedy, Mecha, Military, Sci-Fi;OVA;6;5.79;6733
3410;Sky Girls Specials;Comedy, Mecha, Military, Sci-Fi;Special;9;6.67;3008
33226;Kotowaza Gundam-san;Comedy, Mecha, Parody;ONA;17;6.13;200
30840;Many Things SD Gundam;Comedy, Mecha, Parody;Special;2;5.46;249
31494;Mini-Chara Macross;Comedy, Mecha, Parody;Special;1;5.50;278
24835;Mobile Suit Gundam-san;Comedy, Mecha, Parody;TV;13;6.25;3598
33225;Mobile Suit Gundam-san (ONA);Comedy, Mecha, Parody;ONA;15;6.19;217
32158;Mobile Suit Gundam-san: Bouya Dakara sa;Comedy, Mecha, Parody;Special;1;5.57;197
19799;Robot Girls Z;Comedy, Mecha, Parody;Special;3;6.55;12212
30912;Robot Girls Z Episode 0;Comedy, Mecha, Parody;ONA;1;6.34;1271
29035;Robot Girls Z Plus;Comedy, Mecha, Parody;ONA;6;6.30;3863
24763;Robot Girls Z Specials;Comedy, Mecha, Parody;Special;3;6.48;1592
6792;Mobile Suit SD Gundam Mk V;Comedy, Mecha, Parody, Sci-Fi;OVA;3;5.97;1294
31790;Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari;Comedy, Mecha, Police, Sci-Fi;TV;12;6.02;37993
32301;Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd;Comedy, Mecha, Police, Sci-Fi;TV;12;6.58;10517
1151;Dominion;Comedy, Mecha, Police, Sci-Fi;OVA;4;7.06;7850
1288;Mobile Police Patlabor;Comedy, Mecha, Police, Sci-Fi;OVA;7;7.46;8516
33741;Mobile Police Patlabor Reboot;Comedy, Mecha, Police, Sci-Fi;Movie;1;6.82;2303
324;Mobile Police Patlabor: On Television;Comedy, Mecha, Police, Sci-Fi;TV;47;7.72;16130
1289;Mobile Police Patlabor: The New Files;Comedy, Mecha, Police, Sci-Fi;OVA;16;7.61;3952
1152;New Dominion Tank Police;Comedy, Mecha, Police, Sci-Fi, Shounen;OVA;6;7.06;5062
281;Akane Maniax;Comedy, Mecha, Romance;OVA;3;5.83;13988
555;Koutetsu Tenshi Kurumi 2;Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen;TV;12;6.41;8094
1528;Bishoujo Yuugekitai Battle Skipper;Comedy, Mecha, Sci-Fi;OVA;3;5.41;883
3447;Ghost in the Shell: Stand Alone Complex - Solid State Society - Uchikoma no Hibi;Comedy, Mecha, Sci-Fi;Special;1;7.19;8937
10950;Ghost in the Shell: Stand Alone Complex - Solid State Society 3D - Tachikoma no Hibi;Comedy, Mecha, Sci-Fi;Special;3;7.07;3121
1335;Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi;Comedy, Mecha, Sci-Fi;Special;26;7.31;18178
10870;Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV);Comedy, Mecha, Sci-Fi;TV;12;7.50;7582
10949;Ghost in the Shell: Stand Alone Complex - Tachikoma no Hibi Fan Disc;Comedy, Mecha, Sci-Fi;Special;3;6.73;3159
10947;Ghost in the Shell: Stand Alone Complex - The Laughing Man - Tachikoma no Hibi;Comedy, Mecha, Sci-Fi;Special;1;7.11;3444
10948;Ghost in the Shell: Stand Alone Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi;Comedy, Mecha, Sci-Fi;Special;1;7.22;3518
3485;Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma na Hibi;Comedy, Mecha, Sci-Fi;Special;26;7.37;14240
3406;iDOLM@STER Xenoglossia Specials;Comedy, Mecha, Sci-Fi;Special;9;6.26;2377
24123;Kaette Kita Top wo Nerae! Kagaku Kouza;Comedy, Mecha, Sci-Fi;Special;2;5.70;864
23099;Puchitto Gargantia Special;Comedy, Mecha, Sci-Fi;Special;1;6.12;1786
2258;Choro Q Dagram;Comedy, Mecha, Sci-Fi, Shounen;Movie;1;5.61;403
30449;Dr. Slump: Robot Taiketsu! Shukuteki Dr. Mashirito Toujou / Keen de Yuushou!? Penguin Grand Prix;Comedy, Mecha, Sci-Fi, Shounen;Special;1;6.70;165
4536;Muteki Robo Trider G7;Comedy, Mecha, Sci-Fi, Space;TV;50;6.64;350
4411;Mirai Robo Daltanias;Comedy, Mecha, Shounen, Space;TV;47;6.86;509
31145;Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama;Comedy, Military;Special;1;7.24;3310
33360;Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e Picture Drama;Comedy, Military;Special;1;6.66;1732
569;Musekinin Kanchou Tylor;Comedy, Military, Parody, Sci-Fi, Space;TV;26;7.97;19841
817;Tactical Roar;Comedy, Military, Romance, Sci-Fi;TV;13;6.55;6479
1584;Stratos 4 Advance Kanketsu-hen;Comedy, Military, Sci-Fi;OVA;2;7.08;1876
421;Stratos 4;Comedy, Military, Sci-Fi, Shounen;TV;13;6.75;6909
423;Stratos 4 Advance;Comedy, Military, Sci-Fi, Shounen;OVA;6;6.95;2448
422;Stratos 4 OVA;Comedy, Military, Sci-Fi, Shounen;OVA;2;6.86;2133
33696;3D Onara Gorou ga Dance Dance Dance!!;Comedy, Music;Music;1;4.39;624
28245;Ari-chan;Comedy, Music;Movie;1;5.33;163
31157;ClassicaLoid;Comedy, Music;TV;25;5.84;11717
3702;Detroit Metal City;Comedy, Music;OVA;12;8.26;104893
32854;Fr/day Night;Comedy, Music;Music;1;5.57;167
33864;Fujilog (ONA);Comedy, Music;ONA;2;3.58;42
33912;Gakuen Handsome: Haitoku no Lesson;Comedy, Music;Music;2;5.79;316
33911;Gakuen Handsome: Legend of Sexy;Comedy, Music;Music;2;6.00;363
33501;Go Go Smile Anime;Comedy, Music;Special;6;4.71;43
30602;Great Hunt;Comedy, Music;TV;6;4.75;73
31239;Kotori Samba;Comedy, Music;TV;240;6.75;74
33552;Mameshiba Bangai-hen;Comedy, Music;Special;4;5.62;117
10679;Maria†Holic: Run Run Riru Ran Ran Rara;Comedy, Music;Music;1;6.06;2778
33694;Mukidashi no Koushi;Comedy, Music;ONA;1;4.00;83
1655;Nerima Daikon Brothers;Comedy, Music;TV;12;7.47;5374
8604;Oshiri Kajiri Mushi;Comedy, Music;Music;1;4.93;495
28247;Pankis! 2-jigen;Comedy, Music;TV;24;6.08;331
5240;Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu;Comedy, Music;Movie;1;7.03;405
6713;Ranma ½: Nettou Uta Gassen;Comedy, Music;OVA;2;7.39;3676
31540;Sekkou Boys;Comedy, Music;TV;12;6.42;28303
27441;Show By Rock!!;Comedy, Music;TV;12;7.17;32061
32038;Show By Rock!! #;Comedy, Music;TV;12;7.17;8964
32039;Show By Rock!! Short!!;Comedy, Music;TV;12;6.29;5672
31072;Show By Rock!!: Legend of Shingan Crimsonz;Comedy, Music;ONA;3;6.10;516
30218;The iDOLM@STER Cinderella Girls: Special Program;Comedy, Music;Special;1;6.57;1802
6641;Tonari no 801-chan R;Comedy, Music;OVA;1;6.09;1947
5065;Detroit Metal City: Birth of the Metal Devil;Comedy, Music, Parody, Romance;Special;1;7.42;16101
243;Gravitation;Comedy, Music, Romance, Shoujo, Shounen Ai;TV;13;7.26;67916
31096;Hibike! Euphonium: Suisougaku-bu no Nichijou;Comedy, Music, School;Special;7;6.72;12196
5680;K-On!;Comedy, Music, School, Slice of Life;TV;13;7.87;386048
7791;K-On!!;Comedy, Music, School, Slice of Life;TV;26;8.14;246276
9734;K-On!!: Keikaku!;Comedy, Music, School, Slice of Life;Special;1;7.89;50496
6862;K-On!: Live House!;Comedy, Music, School, Slice of Life;Special;1;7.88;70787
4129;Mahou no Tenshi Creamy Mami: Curtain Call;Comedy, Music, Shoujo;Music;1;6.27;298
17933;Pyuu to Fuku! Jaguar;Comedy, Music, Shounen;OVA;3;6.78;312
23889;Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi;Comedy, Music, Shounen;OVA;3;6.80;122
31370;Tonkatsu DJ Agetarou;Comedy, Music, Shounen;TV;12;7.16;6342
10805;Kami nomi zo Shiru Sekai: 4-nin to Idol;Comedy, Music, Shounen, Supernatural;OVA;1;7.42;57797
9617;K-On! Movie;Comedy, Music, Slice of Life;Movie;1;8.34;115252
20033;Miss Monochrome: The Animation;Comedy, Music, Slice of Life;TV;13;6.53;30403
28179;Miss Monochrome: The Animation - Manager;Comedy, Music, Slice of Life;OVA;1;6.37;3808
30384;Miss Monochrome: The Animation 2;Comedy, Music, Slice of Life;TV;13;6.61;12064
31560;Miss Monochrome: The Animation 3;Comedy, Music, Slice of Life;TV;13;6.66;7905
23871;Puchimas!!: Petit Petit iDOLM@STER - Fuyu→Kotatsu←Haru;Comedy, Music, Slice of Life;OVA;1;6.85;1246
18781;Puchimas!: Petit iDOLM@STER - Takatsuki Gold Densetsu Special!! Haruka-san Matsuri;Comedy, Music, Slice of Life;Special;6;6.71;2284
15781;Puchimas!: Petit iDOLM@STER Episode 0;Comedy, Music, Slice of Life;OVA;1;6.70;3038
24169;Detective Conan: The Fugitive Kogorou Mouri;Comedy, Mystery;ONA;1;7.02;2403
2899;Higurashi no Naku Koro ni Special: Nekogoroshi-hen;Comedy, Mystery;Special;1;7.32;46415
33693;Meitantei Gordon;Comedy, Mystery;ONA;1;5.43;107
16393;Norakuro-kun;Comedy, Mystery;TV;50;7.17;114
25983;Private Eye Dol;Comedy, Mystery;Special;3;5.91;73
6674;Reporter Blues;Comedy, Mystery;TV;52;6.46;315
2237;Rozen Maiden: Meitantei Kunkun - Duell Walzer;Comedy, Mystery;Special;1;6.55;13901
17487;Tantei Shounen Kageman;Comedy, Mystery;TV;39;6.50;76
25253;Nekketsu Jinmen Inu: Life Is Movie;Comedy, Mystery, Parody;OVA;3;5.74;256
20581;Nekketsu Tantei Jimusho;Comedy, Mystery, Parody;ONA;5;5.59;229
10469;Sayonara Zetsubou Sensei Special;Comedy, Mystery, Parody;Special;1;7.63;9669
4382;Suzumiya Haruhi no Yuuutsu (2009);Comedy, Mystery, Parody, Romance, School, Sci-Fi, Slice of Life;TV;14;7.28;243448
849;Suzumiya Haruhi no Yuuutsu;Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life;TV;14;8.06;428569
365;Fake;Comedy, Mystery, Police, Romance, Shounen Ai;OVA;1;6.68;10926
8331;Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey;Comedy, Mystery, Police, Shounen;OVA;1;7.67;6460
13837;Detective Conan Bonus File: Fantasista Flower;Comedy, Mystery, Police, Shounen, Sports;OVA;1;7.51;4596
13839;Detective Conan OVA 12: The Miracle of Excalibur;Comedy, Mystery, Police, Shounen, Sports;OVA;1;7.14;4947
3652;Higurashi no Naku Koro ni Rei;Comedy, Mystery, Psychological, Supernatural, Thriller;OVA;5;7.56;99463
6927;Higashi no Eden Soushuuhen: Air Communication;Comedy, Mystery, Romance;Movie;1;7.79;20059
7311;Suzumiya Haruhi no Shoushitsu;Comedy, Mystery, Romance, School, Sci-Fi, Supernatural;Movie;1;8.81;240297
17074;Monogatari Series: Second Season;Comedy, Mystery, Romance, Supernatural, Vampire;TV;26;8.80;205959
6974;Seikimatsu Occult Gakuin;Comedy, Mystery, School, Sci-Fi, Supernatural;TV;13;7.16;65021
3778;Yuukan Club;Comedy, Mystery, School, Shoujo;OVA;2;6.54;287
30291;Mini Hama: Minimum Hamatora;Comedy, Mystery, School, Shounen, Super Power;TV;8;6.53;1947
31923;Mini Hama: Minimum Hamatora Movies;Comedy, Mystery, School, Super Power;Movie;2;6.35;833
17267;Futari wa Milky Holmes;Comedy, Mystery, Super Power;TV;12;5.85;6303
30290;Fw:Hamatora;Comedy, Mystery, Super Power;Movie;1;7.20;3718
20689;Hamatora The Animation;Comedy, Mystery, Super Power;TV;12;7.41;133571
23115;Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru Soushuuhen Special;Comedy, Mystery, Super Power;Special;1;6.85;4587
23421;Re:␣Hamatora;Comedy, Mystery, Super Power;TV;12;7.48;73903
27629;Tantei Kageki Milky Holmes TD;Comedy, Mystery, Super Power;TV;12;6.47;4967
7768;Tantei Opera Milky Holmes;Comedy, Mystery, Super Power;TV;12;7.04;28812
11341;Tantei Opera Milky Holmes Dai 2 Maku;Comedy, Mystery, Super Power;TV;12;7.30;11941
31486;Tantei Opera Milky Holmes Movie: Gyakushuu no Milky Holmes;Comedy, Mystery, Super Power;Movie;1;6.62;1167
14647;Tantei Opera Milky Holmes: Alternative;Comedy, Mystery, Super Power;Special;2;6.59;3755
10923;Tantei Opera Milky Holmes: Summer Special;Comedy, Mystery, Super Power;Special;1;7.05;5050
21855;Hanamonogatari;Comedy, Mystery, Supernatural;TV;5;8.11;124886
32268;Koyomimonogatari;Comedy, Mystery, Supernatural;ONA;12;7.77;45632
11597;Nisemonogatari;Comedy, Mystery, Supernatural;TV;11;8.21;260062
31181;Owarimonogatari;Comedy, Mystery, Supernatural;TV;12;8.43;107855
28025;Tsukimonogatari;Comedy, Mystery, Supernatural;TV;4;8.21;111009
28929;Vampire Holmes;Comedy, Mystery, Supernatural, Vampire;TV;12;3.63;10403
13677;Ao no Exorcist Movie Special;Comedy, Parody;Special;1;7.34;20543
23627;Aoki Hagane no Arpeggio: Ars Nova - Kirikumas;Comedy, Parody;Special;13;6.77;2913
28813;Bamboo Blade: Fanfu-Fufe-Fo;Comedy, Parody;Special;2;5.72;484
14077;Blood-C: None-None Gekijou;Comedy, Parody;ONA;7;6.41;5273
3620;Blue Seed Omake;Comedy, Parody;Special;14;7.09;1952
12255;Carnival Phantasm: Illya-jou;Comedy, Parody;Special;1;7.07;19277
29821;Channel 5.5;Comedy, Parody;ONA;4;5.32;196
29822;Channel 5.5 2nd Season;Comedy, Parody;ONA;4;5.76;277
29823;Channel 5.5 3rd Season;Comedy, Parody;ONA;4;6.12;280
29820;Channel 5.5 4th Season;Comedy, Parody;ONA;4;5.13;191
13503;Cofun Gal no Coffy (TV);Comedy, Parody;TV;12;6.90;77
9869;Din Dong;Comedy, Parody;Special;1;5.18;80
19165;Fate/Zero Cafe;Comedy, Parody;Movie;1;6.20;8130
19261;Gintama x Mameshiba;Comedy, Parody;Special;6;7.04;5566
32366;Gintama°: Aizome Kaori-hen;Comedy, Parody;OVA;2;8.69;16947
17707;Glass no Kamen Desu ga;Comedy, Parody;TV;3;5.74;773
18109;Glass no Kamen Desu ga the Movie: Onna Spy no Koi! Murasaki no Bara wa Kiken na Kaori!?;Comedy, Parody;Movie;1;6.05;433
27621;Glass no Kamen Desu ga to Z;Comedy, Parody;TV;14;6.02;273
31699;Good Morning!!! Doronjo;Comedy, Parody;TV;225;6.00;135
33545;Henna Omamesan;Comedy, Parody;Special;1;5.21;185
6064;Higurashi no Naku Koro ni Kai Specials;Comedy, Parody;Special;24;7.46;28216
30753;Himitsukessha Taka no Tsume The Movie 4: Kaspersky wo Motsu Otoko;Comedy, Parody;OVA;1;6.40;54
30752;himitsukesshatakanotsume.jp Specials;Comedy, Parody;Special;2;6.00;47
19583;Ishii Hisaichi no Dai Seikai;Comedy, Parody;OVA;1;5.13;56
32412;Kigyou Senshi Arslan;Comedy, Parody;ONA;6;6.51;2323
20603;Kyoufu no Kyou-chan;Comedy, Parody;TV;7;4.58;66
16183;Lupin Shanshei;Comedy, Parody;OVA;10;5.90;582
31984;Lupin Shanshei Pilot;Comedy, Parody;Special;1;5.50;171
4939;Macross Fufonfia;Comedy, Parody;ONA;20;5.76;2189
28809;Macross Fufonfia Specials;Comedy, Parody;Special;3;5.50;335
33551;Mameshi-Pamyu-Pamyu;Comedy, Parody;Special;9;5.26;110
1196;Masuda Kousuke Gekijou Gag Manga Biyori;Comedy, Parody;TV;12;7.40;5423
20453;Mikosuri Han-Gekijou;Comedy, Parody;OVA;1;5.43;60
2743;Mobile Suit Gundam Seed: Seed Supernova - Tanekyara Gekijou;Comedy, Parody;Special;4;7.66;5508
34239;Mutsugo to Ouma no Monogatari;Comedy, Parody;ONA;6;6.47;1489
8959;Nanchatte!;Comedy, Parody;ONA;2;4.06;126
31517;Ninja-tai Gatchaman ZIP!;Comedy, Parody;TV;475;5.50;146
10520;Nurse Witch Komugi-chan Magikarte Z Special;Comedy, Parody;Special;1;5.80;1227
20075;Obocchama-kun;Comedy, Parody;TV;164;6.47;85
2550;Onboro Film;Comedy, Parody;Movie;1;6.49;1507
31174;Osomatsu-san;Comedy, Parody;TV;25;8.27;60988
32383;Osomatsu-san Short Film Series;Comedy, Parody;Special;8;6.73;3051
32026;Osomatsu-san Special;Comedy, Parody;Special;1;7.59;5005
34238;Osomatsu-san: Ouma de Kobanashi;Comedy, Parody;Special;1;7.55;2525
7915;Otaku no Seiza;Comedy, Parody;OVA;2;6.01;378
22631;Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland;Comedy, Parody;OVA;10;4.88;135
22635;Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland ONA;Comedy, Parody;ONA;4;4.12;120
22633;Peeping Life: Tezuka Pro - Tatsunoko Pro Wonderland Specials;Comedy, Parody;Special;2;3.94;115
31647;Ponkotsuland Saga;Comedy, Parody;ONA;1;3.41;140
31115;Schick x Evangelion;Comedy, Parody;Special;2;5.56;2021
3956;Shakugan no Shana II (Second) Specials;Comedy, Parody;Special;3;7.33;34305
12823;Shakugan no Shana III (Final) Specials;Comedy, Parody;Special;2;7.25;13494
7375;Shakugan no Shana S Specials;Comedy, Parody;Special;4;7.02;18190
1066;Shakugan no Shana Specials;Comedy, Parody;Special;4;7.22;27261
33193;Shi Wan Ge Leng Xiaohua;Comedy, Parody;ONA;12;6.67;114
33194;Shi Wan Ge Leng Xiaohua 2nd Season;Comedy, Parody;ONA;13;6.33;77
19391;Shingeki no Kyojin Picture Drama;Comedy, Parody;Special;9;6.81;26363
3575;Sugai-kun to Kazoku Ishi The Movie;Comedy, Parody;Movie;1;6.89;92
30013;Super Short Comics;Comedy, Parody;ONA;8;5.15;260
5118;Suzumiya Haruhi-chan no Yuuutsu;Comedy, Parody;ONA;25;7.63;70416
9562;Tachumaru Gekijou;Comedy, Parody;TV;26;5.63;124
33662;Taka no Tsume 8: Yoshida-kun no X-Files;Comedy, Parody;Movie;1;10.00;13
30754;Tamagotchi! x Himitsukessha Taka no Tsume;Comedy, Parody;OVA;1;7.13;56
25987;Tensai Bakavon: Yomigaeru Flanders no Inu;Comedy, Parody;Movie;1;5.75;135
8189;The World of Golden Eggs;Comedy, Parody;TV;26;6.38;313
